,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
743,rt  the advice includes calls for countries to invest in vaccinating most at risk of severe illness or death including health workers and seniors and vaccine coverage for the overall population,allan_k_grillMD,2022-09-14,22:06:20,0,neutral,0.843804479,neutral,0.749626219,joy,0.425600857,negative,0.670449317,positive,0.343407243
744,it is so sad,AnaLohmann2,2022-09-15,9:42:27,0,negative,0.97127825,negative,0.937577486,sadness,0.998030126,negative,0.99846977,negative,0.481827438
745,danielle velko lost her yearold sister to covid at our hamilton general hospital and called her entire medical team angels read her emotional reflection on this tragic event and the misinformation around it,HamHealthSci,2022-09-15,17:09:43,0,negative,0.80908072,negative,0.645030916,sadness,0.998865247,positive,0.980151951,negative,0.495474756
746,the hhs community is saddened by the passing of michael g degroote we are grateful for his support in establishing the michael g degroote pain clinic and his many other contributions to our city and its people we extend our condolences to his family friends and colleagues,HamHealthSci,2022-09-15,20:25:13,0,positive,0.947396755,positive,0.630794942,love,0.544800937,positive,0.931733608,negative,0.439963698
747,theres no grief quite like the loss of a child sadly parents karlee and colin boyce know that first hand read their story ,mch_childrens,2022-09-16,17:54:01,0,negative,0.899706483,negative,0.653347671,sadness,0.914572597,positive,0.890960991,negative,0.353515059
748,many people cant process or explain that so many people are still dying of covid every week more in than in  given that the pandemic is over so the trendy false narrative at the moment is that were overcounting covid deaths no were still undercounting,lisa_iannattone,2022-09-19,1:24:48,0,negative,0.96823889,negative,0.890522778,sadness,0.987182021,negative,0.998075485,negative,0.449526668
749,and anyone that says that covid is now less dangerous than the flu is either very misinformed or lying to you covid deaths are x higher than expected weekly flu deaths its not even a close race,lisa_iannattone,2022-09-19,1:24:49,0,negative,0.946114004,negative,0.862319171,anger,0.969304323,negative,0.99994719,negative,0.433094203
750,in  covid is still among canadas and many other countries top leading causes of death the other are cancer and heart disease covid will qualify as just a cold when cancer qualifies as just a cold,lisa_iannattone,2022-09-19,1:24:49,0,negative,0.949232519,negative,0.821092308,anger,0.96895802,positive,0.803520441,negative,0.456438065
751,singapores excess deaths analysis shows that many non covid excess deaths are deaths win days of infection from covid having exacerbated an existing illness they found no excess deaths in those without recent infection more evidence that covid deaths are undercounted,lisa_iannattone,2022-09-19,2:22:14,0,negative,0.971805871,negative,0.67330277,sadness,0.704637527,negative,0.997471094,negative,0.361938328
752,sharing the context of childbearing in south asia gender disadvantage dramatic widespread termination of female fetuses intimate partner violence normalized and internalized ipv leading risk factor for perinatal mental illness,catriona_hippma,2022-09-19,9:19:08,0,negative,0.953175426,negative,0.846688032,fear,0.528712809,positive,0.959774077,negative,0.400378555
753,practical resources for effective postpartum parenting prepp starting in rd trimester reduced depression and anxiety symptoms in the postpartum hamd  hama prevention is better than cure lets prevent pp mental illness,catriona_hippma,2022-09-19,10:38:43,0,neutral,0.741705298,neutral,0.517861962,joy,0.845587373,positive,0.992484987,negative,0.471651673
754,its really amazing to me how the global denial runs so deep at this point that even intelligent people are able to look at excess mortality numbers during a global pandemic and convince themselves that we dont really know whats behind all these mysterious extra deaths,lisa_iannattone,2022-09-19,14:36:59,0,negative,0.932826161,negative,0.863653243,joy,0.624882996,positive,0.997951567,negative,0.457397729
755,neurosteroids such as allopregnanolone work better to treat depression in women than in men underlines the importance of analyzing by sex,catriona_hippma,2022-09-19,15:46:23,0,neutral,0.900754511,neutral,0.524132252,joy,0.500413835,negative,0.994450688,negative,0.351717502
756,theres no grief quite like the loss of a child sadly parents karlee and colin boyce know that first hand but theyre grateful for the support they got from our  read their story,HamHealthSci,2022-09-19,18:55:01,0,neutral,0.647352755,positive,0.482901424,joy,0.791972101,positive,0.993200958,negative,0.472767711
757,hard to say on a picture but based on the way the light is hitting the nails there does seem to be a slight depression there would have to palpate to know for sure but id have called these beaus lines ive seen these a few times in patients postcovid as well,lisa_iannattone,2022-09-19,19:21:58,0,neutral,0.77358824,neutral,0.655075192,joy,0.596085548,positive,0.98727417,negative,0.373712063
758,thats why i always come back to the numbers were in a much better position now than we were in thanks to the vaccines but even now covid is killing people at x the rate of influenza and is the ndrd leading cause of death in many countries,lisa_iannattone,2022-09-20,2:52:32,0,negative,0.907458603,negative,0.491992384,anger,0.769218624,negative,0.93316102,negative,0.432619452
759, maternal mortality has been trending down over the past decades but late postpartum deaths due to suicide have been consistent we still need to do more to prevent postpartum suicide,catriona_hippma,2022-09-20,8:10:18,0,negative,0.872884095,negative,0.674553335,joy,0.96442157,positive,0.983375847,negative,0.469256431
760,the postpartum period is a uniquely vulnerable time for suicide those with a history of self harm are at particularly high risk we need to identify these birthing people early and provide additional supports,catriona_hippma,2022-09-20,8:14:00,0,negative,0.772276878,negative,0.831403911,fear,0.982067764,positive,0.999071479,negative,0.393646985
761,perinatal period is a time of vulnerability to fragmented care confidential inquiries into maternal deaths highlight the importance of unifying care and having one team taking responsibility for a birthing persons care,catriona_hippma,2022-09-20,8:28:23,0,negative,0.496606529,neutral,0.707282662,fear,0.648829103,positive,0.696515262,negative,0.427198917
762,wonderful to hear present channi kumar lecture pop data shows that immigrants to canada have double the perinatal mental health distress but half the health services indigenous communities high risk,catriona_hippma,2022-09-20,9:24:01,0,neutral,0.482963473,neutral,0.526940823,joy,0.422091872,positive,0.985289276,negative,0.512842357
763,dr kathy wisner its important to consider a pregnant persons anxiety symptoms as well as depression symptoms and their perceptions and functioning when approaching discussions of medication and dosing in pregnancy and postpartum,catriona_hippma,2022-09-20,11:06:09,1,neutral,0.958167493,neutral,0.829544008,joy,0.479155779,positive,0.994674325,negative,0.484681875
764,dr hamish mcallister williams encouraging a subtle but profound shift from approaching treatmentresistant to difficult to treat depression embrace a collaborative longterm biopsychosocial strategy for depression management with the goal being optimal management,catriona_hippma,2022-09-20,12:49:25,1,positive,0.763892949,positive,0.513708472,joy,0.99548775,positive,0.999167442,positive,0.469074488
765,it was such a healing experience to be with others who are going through similar grief and to recognize as a group all the children weve lost the memorial service has been helping families for over years,HamHealthSci,2022-09-20,15:09:02,0,positive,0.889098704,positive,0.899799526,sadness,0.998718023,positive,0.995834589,positive,0.409422696
766,perinatal anxiety has received much less attention than perinatal depression its not that theres a vacuum or dessert but how do we pull all these strands together,catriona_hippma,2022-09-21,8:02:22,0,negative,0.913008809,negative,0.789380252,anger,0.58521992,negative,0.993439257,negative,0.466043979
767,this was a major message coming from the mothers i interviewed for my phd research regarding decision making about depression treatment during pregnancy trying to get it published and working on an animated video to raise awareness of this issue stay tuned,catriona_hippma,2022-09-21,12:19:05,0,neutral,0.816593587,neutral,0.638799071,joy,0.97906208,positive,0.991646707,negative,0.42294091
768,this case is so sad,AnaLohmann2,2022-09-21,22:42:50,0,negative,0.977053583,negative,0.965550125,sadness,0.998317122,negative,0.998622894,negative,0.485866457
769,wow introduction of instrumentbased screening increased perinatal depression screening from  to  remarkable dr ahmad bashir reports on a quality improvement initiative to improve detection and intervention for perinatal depression and anxiety at service entry,catriona_hippma,2022-09-22,13:17:44,0,neutral,0.765704393,positive,0.565820754,joy,0.972021282,positive,0.989398837,positive,0.398737013
770,cellular and transcriptional dynamics of human neutrophils at steady state and upon stress  nature immunology,DoctorJSpicer,2022-09-22,19:34:24,0,neutral,0.96958667,neutral,0.901151538,fear,0.575601101,positive,0.998280406,neutral,0.6324417
