,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
688,688,688,688,a trip to the er is always stressful but even more so if english isnt your first language meet dr matthew kwok who found an innovative solution for this challenge the rolling ipad device interpreter on wheels,DoctorsOfBC,2021-05-01,20:00:14,neutral,0.6854884028434753,neutral,0.513249933719635,joy,0.9930073022842408,positive,0.9810722470283508,neutral,0.352970540523529,neutral
689,689,689,689,excellent session on an important topic thank you to the panelists physician and trainees burnout is one of the top priority of,gsoulez,2021-05-02,12:42:19,positive,0.7491021752357483,positive,0.9786722660064696,joy,0.9928693175315856,positive,0.9931862354278564,negative,0.4501214325428009,positive
690,690,690,690,funny not funny helping colleagues remain resilient needs to be more thoughtful and supportive and less stressful,PEAKMD,2021-05-02,21:55:58,neutral,0.4735642373561859,negative,0.4387296736240387,love,0.920434594154358,negative,0.8227741122245789,negative,0.3424463272094726,negative
691,691,691,691,thats a very important question tuition costs are a source of significant distress for students amp if med schools got this cmaf bandaid gift transparency on where it went is a very reasonable request,doreen_rabi,2021-05-03,05:06:08,negative,0.8915349245071411,neutral,0.4754482209682464,joy,0.97682923078537,negative,0.9651939868927002,negative,0.3646109104156494,negative
692,692,692,692,thank you  agree it is truly tough to witness what has been happening in this global pandemic such tragedy sadness and loss,PEAKMD,2021-05-03,18:41:54,negative,0.9664085507392884,negative,0.6773229837417603,joy,0.8754168152809143,negative,0.9554265737533568,negative,0.4843139052391052,negative
693,693,693,693,the stats speak for themselves all the vaccines work even after a single dose amp are very effective against preventing severe illness and death,DrNGrewal,2021-05-04,03:06:15,neutral,0.5835028290748596,positive,0.7698203921318054,joy,0.9949334263801576,positive,0.8998030424118042,positive,0.3738667964935303,positive
694,694,694,694,social malnutrition  striking new term reflecting changes in physical mental and behavioural health in children as result of pandemic anxiety depression disordered eating disrupted sleep all very significant symptoms pediatrician are seeing in rising numbers,EGruenwoldt,2021-05-04,11:40:57,negative,0.8720484972000122,negative,0.7409670352935791,sadness,0.99629008769989,positive,0.9977791905403136,negative,0.4309229254722595,negative
695,695,695,695,prioritizing where technically feasible makes sense and avoids a lot of the inequityi stand by the position that any vaccine is going to lower most canadians chance of death as covid and other noncovid pandemic deaths are more likely than vitt it can be a yesand solution,BirthControlDoc,2021-05-04,12:14:41,negative,0.4969107508659363,neutral,0.583851158618927,joy,0.9698505401611328,positive,0.7810279726982117,negative,0.3486187160015106,negative
696,696,696,696,instead of viruses our clinics and hospitals have been overrun with families seeking care for children and youth in distress eating disorders anxiety hopelessness depression problematic substance use and more,EGruenwoldt,2021-05-04,20:15:22,negative,0.9588066339492798,negative,0.9085882306098938,sadness,0.9817478060722352,negative,0.9870758652687072,negative,0.5236296653747559,negative
697,697,697,697,great thread high covid case rates continue to drive hospitalizations and icu admissions across the country many cannot and should not wait for the mrna vaccines coming in a few weeks it can truly be a matter of life or death as many medical professionals have pointed out,DrNGrewal,2021-05-05,00:42:21,negative,0.8426960706710815,negative,0.4865274429321289,anger,0.6421401500701904,positive,0.9736488461494446,negative,0.4303650856018066,negative
698,698,698,698,what i doubt that he would last more than a day working in an icu exhaustion repeated trauma ptsd fear of being sick witnessing death daily witnessing suffering of patients their loved ones it is not throwing in the towel nurses  all icu staff deserve thanks,DrMCGregoire,2021-05-05,04:45:48,negative,0.8131954073905945,negative,0.9067085385322572,sadness,0.9647101163864136,negative,0.9996383190155028,negative,0.4164109230041504,negative
699,699,699,699,wow amazing numbers out of ontario showing just how effective all our vaccines are against severe illnessdeath even in the throes of the rd wave once again reiterates that you can protect yourself and save lives by getting vaccinated,DrNGrewal,2021-05-05,21:40:36,positive,0.9576358795166016,positive,0.9396359920501708,joy,0.9961336851119996,positive,0.9984527826309204,positive,0.4270535111427307,positive
700,700,700,700,this is heartbreaking i am so sorry for your loss,kselandMD,2021-05-06,03:49:23,negative,0.9350706934928894,negative,0.9083396792411804,sadness,0.997119665145874,positive,0.932144284248352,negative,0.4505453109741211,negative
701,701,701,701,top treatment modalities for depression via,JDRichardsonMD,2021-05-06,13:58:45,neutral,0.970147669315338,neutral,0.6862515807151794,sadness,0.6405513882637024,positive,0.9995049238204956,positive,0.3822307586669922,neutral
702,702,702,702,speaker prescription psilocybin for depression anxiety may be available in to years,JDRichardsonMD,2021-05-07,12:26:52,neutral,0.9551143646240234,neutral,0.7333152294158936,fear,0.4677663445472717,positive,0.944041907787323,negative,0.3822494447231293,neutral
703,703,703,703,if a patient had a cycle so bad it needed medical treatment it should be captured but subtle changes would not be similarly we havent seen good data on what many of us have seen which is cycle irregularity from pandemic stress itself time will tell,BirthControlDoc,2021-05-09,15:03:33,negative,0.5886183381080627,negative,0.7220579981803894,joy,0.9371711015701294,negative,0.999964952468872,negative,0.3963764607906341,negative
704,704,704,704,we lost our daisy this morning we are profoundly heartbroken but also incredibly for the love amp joy this little girl brought into our lives for years expect random tears for a bit,doreen_rabi,2021-05-10,20:19:30,neutral,0.474998414516449,positive,0.3774970173835754,sadness,0.9988428354263306,positive,0.9931572079658508,negative,0.3873260915279388,positive
705,705,705,705,i am so sorry for your loss too take good care,doreen_rabi,2021-05-11,13:34:27,neutral,0.5783697366714478,negative,0.4666647017002105,sadness,0.9856804609298706,positive,0.5664854049682617,negative,0.4602592289447784,negative
706,706,706,706,altered basal forebrain bold signal variability at rest in posttraumatic stress disorder a potential candidate vul,JDRichardsonMD,2021-05-12,01:59:54,neutral,0.93820458650589,neutral,0.5889793038368225,fear,0.8778071999549866,negative,0.9739901423454284,negative,0.4468029141426086,negative
707,707,707,707,thanks amy i am so sorry for your loss too the weight of their absence is huge isnt it sending you too take good care,doreen_rabi,2021-05-12,03:07:32,neutral,0.6404736042022705,neutral,0.4481724500656128,joy,0.9505227208137512,positive,0.87394779920578,negative,0.4118041098117828,neutral
708,708,708,708,if you grew up eating maggi noodles i wouldnt stress too much about whats in the vaccines,indysahota,2021-05-12,20:27:02,neutral,0.872857928276062,neutral,0.6474370360374451,anger,0.4670830070972442,positive,0.9221876263618468,positive,0.3456165790557861,neutral
709,709,709,709,created these great resources on questions to ask after a brain tumor diagnosis amp a glossary of new words you might start to hear have added them to my resources here ,clairehsnyman,2021-05-13,14:28:02,positive,0.8396220207214355,positive,0.8288213014602661,joy,0.9618878960609436,positive,0.9989088773727416,negative,0.3588012456893921,positive
710,710,710,710,this is moral distress what will happen when healthcare workers stop accepting this as okyou care so much you try so hard youre set up to fail and you take that home with you and then you have to get up the next day and put yourself in that same scenario,DrRFernandez,2021-05-14,14:43:06,negative,0.9741938710212708,negative,0.9403666257858276,joy,0.9782007932662964,negative,0.9980881810188292,negative,0.4864608645439148,negative
711,711,711,711,sad to be missing this good luck everyone and great work,indysahota,2021-05-15,15:00:36,positive,0.9505348801612854,positive,0.4830643832683563,sadness,0.9877349734306335,positive,0.9921586513519288,positive,0.3817835748195648,positive
712,712,712,712,tms surprisingly effective for resistant depression via,JDRichardsonMD,2021-05-15,20:16:13,positive,0.8046296834945679,positive,0.8744305372238159,joy,0.97923344373703,positive,0.9987887740135192,negative,0.3646732866764068,positive
713,713,713,713,is there a new mechanism for treating depression via,JDRichardsonMD,2021-05-15,20:23:36,neutral,0.9730418920516968,neutral,0.775000810623169,joy,0.6791688799858093,negative,0.6160688400268555,negative,0.43049156665802,negative
714,714,714,714,alarming stats consistent with what we see across  youth admitted to after a suicide attempt has tripled since  admissions for substance use  doubled referrals to the eating disorders program have increased by an alarming per cent since spring ,EGruenwoldt,2021-05-17,15:51:03,negative,0.7855677008628845,negative,0.5455358624458313,joy,0.4571545720100403,positive,0.8894501328468323,negative,0.5567436814308167,negative
715,715,715,715,we are proud to be a part of the campaign highlighting the impact of a childs early socialemotional development on their adult life family physician dr linda uyeda shares her expertise and how to get involved read,DoctorsOfBC,2021-05-17,20:00:20,positive,0.9246471524238586,positive,0.9735856652259828,joy,0.9970157146453856,positive,0.990486204624176,positive,0.6048001050949097,positive
716,716,716,716,read a book early in by which helped me to understand personal overestimation of covid risk is likely driven by pervasive human biases emotional innumeracy vs being exposed to inaccurate information and not surprising either,parsnipper,2021-05-18,05:08:17,neutral,0.7052047848701477,neutral,0.5629623532295227,surprise,0.5802754163742065,negative,0.9833299517631532,negative,0.3844778835773468,negative
